#,品牌ID,品牌名称,城市,平台,日期,门店ID,门店名称,GMV,下单人数,商家实收,商户补贴,平台补贴,无效订单数,曝光人数,有效订单数,进店人数
1358,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-09-02,2001104355,宝山店,1645,28,556,926,71,2,927,27,74
1359,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-10,2001104355,宝山店,3333,53,1246,1733,41,2,2939,55,274
1360,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-16,2000507076,五角场店,3300,54,1144,1790,131,3,4117,53,285
1361,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-09,2000507076,五角场店,3116,55,1029,1722,120,3,2930,58,212
1362,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-01-21,2000507076,五角场店,3402,66,973,2036,99,3,3834,66,282
1363,4636,蛙小辣火锅杯（总账号）,上海,eleme,2020-04-02,2001104355,宝山店,1807,23,635,934,34,3,1418,26,105
1364,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-07,8184590,五角场店,0,,0,0,0,0,,0,
1365,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-17,8184590,五角场店,0,,0,0,0,0,,0,
1366,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-18,8184590,五角场店,0,,0,0,0,0,,0,
1367,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-21,8184590,五角场店,0,,0,0,0,0,,0,
1368,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-23,8184590,五角场店,0,0,0,0,0,0,57,0,4
1369,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-24,8184590,五角场店,0,0,0,0,0,0,56,0,2
1370,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-25,8184590,五角场店,0,0,0,0,0,0,60,0,3
1371,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-26,8184590,五角场店,0,0,0,0,0,0,67,0,2
1372,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-27,8184590,五角场店,0,0,0,0,0,0,47,0,2
1373,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-28,8184590,五角场店,0,0,0,0,0,0,52,0,3
1374,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-29,8184590,五角场店,0,0,0,0,0,0,46,0,2
1375,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-30,8184590,五角场店,0,0,0,0,0,0,53,0,1
1376,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-31,8184590,五角场店,0,0,0,0,0,0,63,0,5
1377,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-01,8184590,五角场店,0,0,0,0,0,0,48,0,1
1378,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-02,8184590,五角场店,0,0,0,0,0,0,45,0,1
1379,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-03,8184590,五角场店,0,0,0,0,0,0,54,0,2
1380,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-04,8184590,五角场店,0,0,0,0,0,0,50,0,1
1381,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-05,8184590,五角场店,0,0,0,0,0,0,33,0,1
1382,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-06,8184590,五角场店,0,0,0,0,0,0,42,0,4
1383,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-08,8184590,五角场店,0,0,0,0,0,0,38,0,1
1384,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-09,8184590,五角场店,0,0,0,0,0,0,48,0,3
1385,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-10,8184590,五角场店,0,0,0,0,0,0,31,0,3
1386,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-11,8184590,五角场店,0,0,0,0,0,0,39,0,2
1387,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-12,8184590,五角场店,0,0,0,0,0,0,47,0,3
1388,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-13,8184590,五角场店,0,0,0,0,0,0,37,0,1
1389,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-14,8184590,五角场店,0,0,0,0,0,0,50,0,1
1390,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-15,8184590,五角场店,0,0,0,0,0,0,45,0,1
1391,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-16,8184590,五角场店,0,0,0,0,0,0,63,0,2
1392,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-19,8184590,五角场店,0,0,0,0,0,0,51,0,1
1393,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-20,8184590,五角场店,0,0,0,0,0,0,39,0,2
1394,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-22,8184590,五角场店,0,0,0,0,0,0,55,0,1
1395,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-23,8184590,五角场店,0,0,0,0,0,0,35,0,1
1396,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-24,8184590,五角场店,0,0,0,0,0,0,39,0,1
1397,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-25,8184590,五角场店,0,0,0,0,0,0,26,0,1
1398,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-26,8184590,五角场店,0,0,0,0,0,0,39,0,1
1399,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-27,8184590,五角场店,0,0,0,0,0,0,44,0,2
1400,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-28,8184590,五角场店,0,0,0,0,0,0,44,0,1
1401,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-29,8184590,五角场店,0,0,0,0,0,0,42,0,2
1402,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-01,8184590,五角场店,0,0,0,0,0,0,45,0,3
1403,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-02,8184590,五角场店,0,0,0,0,0,0,35,0,3
1404,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-03,8184590,五角场店,0,0,0,0,0,0,33,0,2
1405,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-04,8184590,五角场店,0,0,0,0,0,0,33,0,2
1406,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-19,8184590,五角场店,0,0,0,0,0,0,48,0,5
1407,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-20,8184590,五角场店,0,0,0,0,0,0,33,0,3
1408,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-21,8184590,五角场店,0,0,0,0,0,0,46,0,3
1409,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-22,8184590,五角场店,0,0,0,0,0,0,33,0,5
1410,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-23,8184590,五角场店,0,0,0,0,0,0,36,0,3
1411,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-24,8184590,五角场店,0,0,0,0,0,0,45,0,7
1412,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-25,8184590,五角场店,0,0,0,0,0,0,30,0,4
1413,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-26,8184590,五角场店,0,0,0,0,0,0,41,0,4
1414,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-27,8184590,五角场店,0,0,0,0,0,0,41,0,5
1415,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-28,8184590,五角场店,0,0,0,0,0,0,49,0,5
1416,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-29,8184590,五角场店,0,0,0,0,0,0,43,0,3
1417,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-30,8184590,五角场店,0,0,0,0,0,0,46,0,6
1418,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-31,8184590,五角场店,0,0,0,0,0,0,36,0,2
1419,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-01,8184590,五角场店,0,0,0,0,0,0,32,0,3
1420,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-02,8184590,五角场店,0,0,0,0,0,0,38,0,3
1421,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-03,8184590,五角场店,0,0,0,0,0,0,33,0,1
1422,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-04,8184590,五角场店,0,0,0,0,0,0,35,0,5
1423,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-22,8184590,五角场店,321,3,147,134,4,0,1354,4,60
1424,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-08,8184590,五角场店,286,4,123,126,4,0,414,4,18
1425,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-18,8184590,五角场店,258,4,90,142,14,0,359,4,18
1426,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-04,8184590,五角场店,326,4,115,179,11,0,794,5,43
1427,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-30,8184590,五角场店,352,5,122,191,6,0,732,5,32
1428,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-15,8184590,五角场店,249,5,77,144,7,0,1058,5,29
1429,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-03,8184590,五角场店,352,5,126,192,7,0,686,5,38
1430,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-06,8184590,五角场店,284,5,78,177,8,0,638,5,39
1431,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-18,8184590,五角场店,375,5,133,202,10,0,754,5,30
1432,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-21,8184590,五角场店,300,6,76,190,26,0,916,6,54
1433,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-17,8184590,五角场店,352,6,112,205,26,0,567,6,32
1434,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-15,8184590,五角场店,296,6,96,166,34,0,449,6,31
1435,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-07,8184590,五角场店,383,5,115,229,23,0,575,7,33
1436,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-04,8184590,五角场店,364,6,115,210,8,0,647,7,36
1437,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-01,8184590,五角场店,438,6,142,246,10,0,730,7,30
1438,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-16,8184590,五角场店,420,7,136,237,8,0,797,7,33
1439,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-14,8184590,五角场店,568,7,225,278,10,0,860,7,34
1440,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-26,8184590,五角场店,473,7,184,241,26,0,655,7,31
1441,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-10,8184590,五角场店,507,8,160,293,8,0,553,8,35
1442,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-07,8184590,五角场店,487,8,157,283,10,0,827,8,46
1443,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-05,8184590,五角场店,651,8,277,306,11,0,831,8,38
1444,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-22,8184590,五角场店,563,8,214,288,12,0,697,8,43
1445,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-05,8184590,五角场店,495,8,151,292,14,0,1152,8,39
1446,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-07,8184590,五角场店,473,8,150,278,15,0,740,8,39
1447,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-09,8184590,五角场店,457,8,159,253,16,0,841,8,38
1448,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-23,8184590,五角场店,682,8,298,300,18,0,803,8,45
1449,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-28,8184590,五角场店,405,8,134,227,27,0,694,8,31
1450,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-12,8184590,五角场店,502,8,187,262,42,0,495,8,34
1451,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-27,8184590,五角场店,491,8,135,302,15,0,869,9,33
1452,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-30,8184590,五角场店,495,9,152,290,15,0,685,9,38
1453,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-12,8184590,五角场店,559,9,186,317,15,0,712,9,46
1454,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-21,8184590,五角场店,476,9,137,288,15,0,1473,9,60
1455,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-31,8184590,五角场店,538,9,208,266,16,0,514,9,40
1456,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-09,8184590,五角场店,665,9,251,342,17,0,578,9,44
1457,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-10,8184590,五角场店,500,9,133,315,18,0,840,9,37
1458,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-27,8184590,五角场店,518,9,203,251,20,0,699,9,44
1459,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-15,8184590,五角场店,519,9,132,335,31,0,870,9,39
1460,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-14,8184590,五角场店,549,9,188,306,32,0,460,9,35
1461,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-29,8184590,五角场店,540,9,185,299,38,0,681,9,51
1462,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-02,8184590,五角场店,722,10,278,366,8,0,2305,10,74
1463,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-06,8184590,五角场店,711,10,274,365,12,0,553,10,38
1464,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-11,8184590,五角场店,652,10,216,373,14,0,813,10,55
1465,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-28,8184590,五角场店,617,10,214,343,15,0,765,10,36
1466,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-26,8184590,五角场店,568,10,150,360,17,0,1157,10,39
1467,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-25,8184590,五角场店,588,10,201,328,24,0,774,10,35
1468,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-24,8184590,五角场店,567,10,121,384,20,0,815,11,35
1469,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-17,8184590,五角场店,610,10,171,378,28,0,776,11,39
1470,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-06,8184590,五角场店,638,11,175,400,18,0,549,11,33
1471,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-29,8184590,五角场店,695,11,216,411,21,0,895,11,37
1472,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-25,8184590,五角场店,677,11,222,391,22,0,698,11,48
1473,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-14,8184590,五角场店,764,11,245,433,40,0,709,12,40
1474,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-16,8184590,五角场店,652,11,216,367,50,0,396,12,36
1475,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-02,8184590,五角场店,760,12,260,423,20,0,645,12,38
1476,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-03,8184590,五角场店,733,12,216,449,23,0,2188,12,54
1477,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-18,8184590,五角场店,794,12,274,440,33,0,767,12,67
1478,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-24,8184590,五角场店,842,12,277,489,40,0,1377,12,74
1479,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-05,8184590,五角场店,768,12,264,426,25,0,284,13,36
1480,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-01,8184590,五角场店,910,12,325,502,26,0,711,13,47
1481,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-05-13,8184590,五角场店,820,13,316,417,58,0,468,13,32
1482,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-19,8184590,五角场店,731,12,328,313,52,0,1627,14,73
1483,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-23,8184590,五角场店,824,13,299,441,36,0,1689,14,68
1484,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-20,8184590,五角场店,837,13,249,506,49,0,1085,14,73
1485,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-08,8184590,五角场店,870,14,286,497,20,0,1007,14,40
1486,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-19,8184590,五角场店,832,14,298,449,40,0,801,14,41
1487,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-19,8184590,五角场店,1067,14,400,558,34,0,695,15,36
1488,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-16,8184590,五角场店,961,14,340,516,43,0,752,15,48
1489,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-21,8184590,五角场店,868,15,421,339,15,0,1631,15,88
1490,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-09,8184590,五角场店,884,15,291,501,16,0,633,15,54
1491,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-12,8184590,五角场店,957,15,322,535,53,0,695,15,52
1492,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-13,8184590,五角场店,990,16,321,570,51,0,764,16,55
1493,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-10,8184590,五角场店,1113,19,366,635,45,0,808,19,61
1494,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-18,8184590,五角场店,1108,19,441,546,68,0,1573,19,112
1495,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-15,8184590,五角场店,1145,21,445,563,87,0,1550,21,127
1496,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-14,8184590,五角场店,1257,,476,633,93,0,,23,
1497,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-11,8184590,五角场店,1667,28,599,885,116,0,1482,29,130
1498,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-16,8184590,五角场店,1681,30,632,862,110,0,1555,30,123
1499,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-13,8184590,五角场店,1929,30,821,884,117,0,1219,30,89
1500,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-09,8184590,五角场店,1784,30,637,953,125,0,1708,30,134
1501,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-05,8184590,五角场店,2201,29,931,1029,21,0,1612,31,136
1502,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-17,8184590,五角场店,1790,30,716,866,116,0,1579,31,113
1503,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-04,8184590,五角场店,2130,32,871,1017,27,0,2779,32,213
1504,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-08,8184590,五角场店,1806,32,671,930,105,0,1432,32,130
1505,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-12,8184590,五角场店,1914,33,743,959,114,0,1544,33,126
1506,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-06,8184590,五角场店,2310,34,921,1129,32,0,1414,34,120
1507,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-10,8184590,五角场店,2162,34,873,1035,145,0,1640,35,130
1508,4636,蛙小辣火锅杯（总账号）,上海,meituan,2019-12-31,8491999,宝山店,0,,0,0,0,0,,0,
1509,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-01,8491999,宝山店,0,,0,0,0,0,,0,
1510,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-02,8491999,宝山店,0,,0,0,0,0,,0,
1511,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-03,8491999,宝山店,0,,0,0,0,0,,0,
1512,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-04,8491999,宝山店,0,,0,0,0,0,,0,
1513,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-05,8491999,宝山店,0,,0,0,0,0,,0,
1514,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-06,8491999,宝山店,0,,0,0,0,0,,0,
1515,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-07,8491999,宝山店,0,,0,0,0,0,,0,
1516,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-08,8491999,宝山店,0,,0,0,0,0,,0,
1517,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-09,8491999,宝山店,0,,0,0,0,0,,0,
1518,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-10,8491999,宝山店,0,,0,0,0,0,,0,
1519,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-11,8491999,宝山店,0,,0,0,0,0,,0,
1520,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-12,8491999,宝山店,0,,0,0,0,0,,0,
1521,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-13,8491999,宝山店,0,,0,0,0,0,,0,
1522,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-14,8491999,宝山店,0,,0,0,0,0,,0,
1523,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-15,8491999,宝山店,0,,0,0,0,0,,0,
1524,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-16,8491999,宝山店,0,,0,0,0,0,,0,
1525,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-17,8491999,宝山店,0,,0,0,0,0,,0,
1526,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-18,8491999,宝山店,0,,0,0,0,0,,0,
1527,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-19,8491999,宝山店,0,,0,0,0,0,,0,
1528,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-20,8491999,宝山店,0,,0,0,0,0,,0,
1529,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-21,8491999,宝山店,0,,0,0,0,0,,0,
1530,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-22,8491999,宝山店,0,,0,0,0,0,,0,
1531,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-23,8491999,宝山店,0,,0,0,0,0,,0,
1532,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-24,8491999,宝山店,0,,0,0,0,0,,0,
1533,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-25,8491999,宝山店,0,,0,0,0,0,,0,
1534,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-26,8491999,宝山店,0,,0,0,0,0,,0,
1535,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-27,8491999,宝山店,0,,0,0,0,0,,0,
1536,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-28,8491999,宝山店,0,,0,0,0,0,,0,
1537,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-29,8491999,宝山店,0,,0,0,0,0,,0,
1538,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-30,8491999,宝山店,0,,0,0,0,0,,0,
1539,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-01-31,8491999,宝山店,0,,0,0,0,0,,0,
1540,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-01,8491999,宝山店,0,,0,0,0,0,,0,
1541,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-02,8491999,宝山店,0,,0,0,0,0,,0,
1542,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-03,8491999,宝山店,0,,0,0,0,0,,0,
1543,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-04,8491999,宝山店,0,,0,0,0,0,,0,
1544,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-05,8491999,宝山店,0,,0,0,0,0,,0,
1545,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-06,8491999,宝山店,0,,0,0,0,0,,0,
1546,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-07,8491999,宝山店,0,,0,0,0,0,,0,
1547,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-08,8491999,宝山店,0,,0,0,0,0,,0,
1548,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-09,8491999,宝山店,0,,0,0,0,0,,0,
1549,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-10,8491999,宝山店,0,,0,0,0,0,,0,
1550,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-11,8491999,宝山店,0,,0,0,0,0,,0,
1551,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-12,8491999,宝山店,0,,0,0,0,0,,0,
1552,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-13,8491999,宝山店,0,,0,0,0,0,,0,
1553,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-14,8491999,宝山店,0,,0,0,0,0,,0,
1554,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-15,8491999,宝山店,0,,0,0,0,0,,0,
1555,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-16,8491999,宝山店,0,,0,0,0,0,,0,
1556,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-17,8491999,宝山店,0,,0,0,0,0,,0,
1557,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-18,8491999,宝山店,0,,0,0,0,0,,0,
1558,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-19,8491999,宝山店,0,,0,0,0,0,,0,
1559,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-20,8491999,宝山店,0,,0,0,0,0,,0,
1560,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-21,8491999,宝山店,0,,0,0,0,0,,0,
1561,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-22,8491999,宝山店,0,,0,0,0,0,,0,
1562,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-23,8491999,宝山店,0,,0,0,0,0,,0,
1563,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-24,8491999,宝山店,0,,0,0,0,0,,0,
1564,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-25,8491999,宝山店,0,,0,0,0,0,,0,
1565,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-26,8491999,宝山店,0,,0,0,0,0,,0,
1566,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-04,8491999,宝山店,252,4,112,114,8,0,158,4,18
1567,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-05,8491999,宝山店,345,5,144,166,28,0,799,6,52
1568,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-10,8491999,宝山店,384,5,160,185,29,0,1021,6,100
1569,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-18,8491999,宝山店,402,6,154,209,18,0,802,6,69
1570,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-03,8491999,宝山店,360,6,157,164,20,0,680,6,52
1571,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-06-21,8491999,宝山店,373,6,151,185,21,0,887,6,79
1572,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-09-23,8491999,宝山店,288,6,100,159,21,0,397,6,31
1573,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-04-12,8491999,宝山店,435,6,154,242,34,0,1558,7,117
1574,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-02-29,8491999,宝山店,280,7,124,120,7,0,915,7,69
1575,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-11,8491999,宝山店,389,7,132,218,22,0,701,7,60
1576,4636,蛙小辣火锅杯（总账号）,上海,meituan,2020-03-31,8491999,宝山店,522,7,219,250,25,0,886,7,58
